temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,reactant_4,reactant_5,reactant_6,reactant_7
261.01262608505317,C([O-])(O)=O.[Na+],CC1(OB(OC1(C)C)C1=C2C=NNC2=CC(=C1)C(F)(F)F)C,BrC=1C=CC(=NC1)S(=O)(=O)NCCO,,O1CCOCC1,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2],C(=O)(C(F)(F)F)O,OCCNS(=O)(=O)C1=NC=C(C=C1)C1=C2C=NNC2=CC(=C1)C(F)(F)F,,,,
340.34669336051843,C([O-])(O)=O.[Na+],CC1(OB(OC1(C)C)C1=C2C=NNC2=CC(=C1)C(F)(F)F)C,BrC=1C(=NN(C1C)CC1(COC1)C)C,,O1CCOCC1,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2],C(=O)(C(F)(F)F)O,CC1=NN(C(=C1C1=C2C=NNC2=CC(=C1)C(F)(F)F)C)CC1(COC1)C,,,,
265.58408528419346,C(=O)(O)[O-].[Na+],FC(C1=CC(=C2C=NNC2=C1)B(O)O)(F)F,BrC=1C=CC(=NC1C)N1C[C@H](NCC1)C,,O1CCOCC1,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2],CC1=NC(=CC=C1C1=C2C=NNC2=CC(=C1)C(F)(F)F)N1C[C@H](NCC1)C,C(=O)(C(F)(F)F)O,,,,
276.2883251967363,C(=O)([O-])[O-].[Cs+].[Cs+],N1N=CC=C1,CN[C@@H]1[C@H](CCCC1)NC,BrC1=C(C=C(C=C1)C)C(=O)N1[C@H]([C@H](CCC1)C)CNC1=NC=C(C=C1)C(F)(F)F,O1CCOCC1,[Cu]I,C(=O)(C(F)(F)F)O,C[C@@H]1[C@@H](N(CCC1)C(=O)C1=C(C=CC(=C1)C)N1N=CC=C1)CNC1=NC=C(C=C1)C(F)(F)F,,,,
243.6377797036361,BrC1=C(C=C(C=C1)C)C(=O)N1[C@@H]([C@@H](CCC1)C)CNC1=NC=C(C=C1)C(F)(F)F,C(=O)([O-])[O-].[K+].[K+],CC1(OB(OC1(C)C)C=1C=NN(C1)C(=O)OC(C)(C)C)C,,O1CCOCC1.O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,C[C@H]1[C@H](N(CCC1)C(=O)C1=C(C=CC(=C1)C)C=1C=NNC1)CNC1=NC=C(C=C1)C(F)(F)F,C(=O)(C(F)(F)F)O,,,,
259.0318146814636,C(C)(=O)OC1(C(C=C(/C=C/C(=O)Cl)C=C1)OC)O,CCN(CC)CC,[Cl-],C(C)(=O)OC1(C(C=C(/C=C/CO)C=C1)OC)O,C(Cl)Cl,CN(C1=CC=NC=C1)C,C(\C=C\C1=CC(OC)=C(O)C=C1)(=O)OC\C=C\C1=CC(OC)=C(O)C=C1,CC(=O)CC(=O)O,,,,
249.67893555847667,N#N,CS(=O)[O-].[Na+],BrC=1C=C(C=2C(=CN(C2C1)C1CC1)C)C(=O)NCC=1C(NC(=CC1C)C)=O,CN(CCN)C,O,FC(S(=O)(=O)[O-])(F)F.[Cu+2].FC(S(=O)(=O)[O-])(F)F,C1(CC1)N1C=C(C=2C(=CC(=CC12)S(=O)(=O)C)C(=O)NCC=1C(NC(=CC1C)C)=O)C,N,,,,
272.2575482003146,C1(CCCCC1)COC1=CC=C(O1)CO,C1(CCCCC1)CO,,,C(Cl)Cl,O=[Mn]=O,C1(CCCCC1)CO,C1(CCCCC1)COC1=CC=C(O1)C=O,,,,
253.68772986345178,C(C)(=O)O,C(C1=CC=CC=C1)=O,,,C1(=CC=CC=C1)C,O.O.C(C)(=O)[O-].[Zn+2].C(C)(=O)[O-],C=C=O,C=C1CC(=O)O1,,,,
312.81720793563295,Cl,CC(C=O)CCC=C(C)C,S(=O)=O,S(=O)([O-])[O-].[Na+].[Na+],O,C(CCCCCCC\C=C/CCCCCCCC)(=O)[O-].[Na+],CC(C=O)CCC=C(C)C,CC(C=O)CCCC(C)(O)C,C(=O)=O,B(O)(O)O,C([O-])([O-])=O.[Na+].[Na+],
297.2491602260331,C(CO)(=O)NN=CC1=C(C=CC=C1)Cl,O1CCOCC1,,,[H][H],[Pd],OCC=1OC(N(N1)CC1=C(C=CC=C1)Cl)=O,ClC1=C(CNNC(CO)=O)C=CC=C1,,,,
256.57103839893324,C[C@@H]1N[C@@H](CNC1)C,CC(C)([O-])C.[Na+],C1(CCCCC1)P(C1=C(C=CC=C1)C1=C(C=CC=C1)N(C)C)C1CCCCC1,BrC=1C=CC(=C(C1)NC(C)=O)F,O1CCOCC1,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C[C@@H]1CN(C[C@@H](N1)C)C=1C=CC(=C(C1)NC(C)=O)F,N,,,,
263.9580193128941,OC1CN(OC1)C(=O)C1=C(SC=2N(C(N(C(C21)=O)C)=O)C(C)C)CC2=CNC1=NC=CC=C12,C(C)(=O)Cl,CCOCC,,C1(=CC=CC=C1)C,[Ag]OC#N,CC1=C(C2=C(N(C(NC2=O)=O)C(C)C)S1)C(=O)OC,CCCC(C)C.C(C)(=O)OCC,,,,
239.65281019797305,CN[C@@H](C(C1=CC=CC=C1)(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)N(C)[C@H](\C=C(/C)\S(=O)(=O)OCC)C(C)C,,,,CC(=O)C,[I-].C(CCC)[N+](CCCC)(CCCC)CCCC,CN[C@@H](C(C1=CC=CC=C1)(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)N(C)[C@H](\C=C(\C)/S(=O)(=O)O)C(C)C,CN[C@@H](C(C1=CC=CC=C1)(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)N(C)[C@H](\C=C(/C)\S(=O)(=O)O)C(C)C,,,,
225.49120136274587,[Br-].N1=C(C=CC=C1)[Zn+],ClC1=NC2=C(C=CC=C2C=C1CN1C(C2=CC=CC=C2C1=O)=O)Cl,ClC1=NC2=C(C=CC=C2C=C1C=O)Cl,BrC=1C=CC=C2C=C(C(=NC12)C1=CC(=CC=C1)F)CN1C(C2=CC=CC=C2C1=O)=O,O1CCOCC1,[Pd].C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,ClC1=NC2=C(C=CC=C2C=C1CN1C(C2=CC=CC=C2C1=O)=O)Cl,ClC=1C=CC=C2C=C(C(=NC12)C1=NC=CC=C1)CN,,,,
248.14956926759038,CN(CC#C)C,ClC=1C=CC=2N(N1)C(=NN2)COC2=CC=NC1=CC(=CC=C21)OC,C(C)N(CC)CC,,CC#N,Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,COC1=CC=C2C(=CC=NC2=C1)OCC1=NN=C2N1N=C(C=C2)C#CCN(C)C,CO.[NH4+].[OH-],,,,
242.44255084952283,C1C=CCC2C(C3=CC=CC=C3C(C12)=O)=O,,,,C1(=CC=CC=C1)C,[Pd],C1CCCC2=C(C3=CC=CC=C3C(=C12)O)O,C1CCCC2C(C3=CC=CC=C3C(C12)=O)=O,,,,
391.84615880806564,BrC=1C=NC=CC1OC1=CC=C(C=C1)NC1=NN=C(C2=CC=CC=C12)C1=CC=CC=C1,F[B-](F)(F)F.C(C)(C)(C)[PH+](C(C)(C)C)C(C)(C)C,C([O-])([O-])=O.[Na+].[Na+],FC1=NC=CC(=C1)B(O)O,CCOC(=O)C,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],BrC=1C=NC=CC1OC1=CC=C(C=C1)NC1=NN=C(C2=CC=CC=C12)C1=CC=CC=C1,FC1=NC=CC(=C1)C=1C=NC=CC1OC1=CC=C(C=C1)NC1=NN=C(C2=CC=CC=C12)C1=CC=CC=C1,,,,
400.1494602209831,BrC=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,C(=O)([O-])[O-].[K+].[K+],COC1=CC=C(C=C1)B(O)O,COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,[NH4+].[OH-],COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,,,,
256.2961126259297,P(Cl)(Cl)(Cl)(Cl)Cl,C(=O)(O)C1=C(C=CC=C1)CC(=O)OCCBr,C(CC=1C(C(=O)O)=CC=CC1)(=O)O,BrCCO,C1=CC=CC=C1,S(O)(O)(=O)=O,BrCCC=1OC(=O)C2=CC=CC=C2C1Cl,C(=O)(O)C1=C(C=CC=C1)CC(=O)OCCBr,,,,
320.22057055361256,[NH4+].[OH-],C[Si](N([Si](C)(C)C)CC#CCOC)(C)C,CCOCC,S1C(=CC=C1)[Mg]Br,C(C)OC(C)=O,Cl[Ni]Cl,[NH4+].[OH-],C(=C)=C(CN)C=1SC=CC1,,,,
271.22060740193865,CCCCCCCC,C1=CC=CC=C1,CCCCCC,,C1(=CC=CC=C1)C,[Pt],CC(C)CCCCC,C(C)C1=CC=CC=C1,,,,
371.15141335672774,C(C1=CC=CC=C1)OC(=O)N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,C(C)O,[Pd],[OH-].[NH4+],N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,
314.09340548844,C1(=C(C=CC=C1)P(C1=C(C=CC=C1)C)C1=C(C=CC=C1)C)C,C=C,BrC1=C2C(CC2)=CC=C1,C(=C)C1=C2C(CC2)=CC=C1,C(C)#N,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],C(=C)C1CC=2C1=CC=CC2,C(=C)C1=C2C(CC2)=CC=C1,,,,
230.11669607042035,[OH-].[K+],FC1=CC(=CC(=C1)C(F)(F)F)C([N+]#[C-])C1=CC=C(C=C1)F,C(C1=CC=CC=C1)Br,,C1(=CC=CC=C1)C,[Br-].C(CCC)[N+](CCCC)(CCCC)CCCC,FC1=CC(=CC(=C1)C(F)(F)F)[C@](CC1=CC=CC=C1)([N+]#[C-])C1=CC=C(C=C1)F,FC1=CC(=CC(=C1)C(F)(F)F)[C@@](CC1=CC=CC=C1)([N+]#[C-])C1=CC=C(C=C1)F,,,,
269.47070419136276,C(C)OC([C@H](COCC1=CC=CC=C1)N[C@@H](CC1=CC=C(C=C1)C1=CC(=CC=C1)Cl)C(NC1=NN=NN1)=O)=O,,,,CCOC(=O)C,[Pd],C1(=CC=C(C=C1)C[C@@H](C(NC1=NN=NN1)=O)N[C@H](C(=O)O)CO)C1=CC=CC=C1,ClC=1C=C(C=CC1)C1=CC=C(C=C1)C[C@@H](C(NC1=NN=NN1)=O)N[C@H](C(=O)O)CO,,,,
257.96035805745385,CC(C)(C)OC,C(C)(C)(C)OC(=O)N1C[C@H](CC1)OC=1C2=C(N=CN1)CCN(C2)CC2=CC=CC=C2,C(=O)[O-].[NH4+],CC(C)(C)OC.CO,CO,[OH-].[OH-].[Pd+2],C(C)(C)(C)OC(=O)N1C[C@H](CC1)OC=1C2=C(N=CN1)CCNC2,CC(C)(C)OC.CO.[NH4+].[OH-],,,,
323.85259273365585,C1(=CC=CC=C1)B(O)O,N1C=NC=2C=NC=CC21,,,N1=CC=CC=C1,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],C1(=CC=CC=C1)N1C=NC=2C=NC=CC21,C1(=CC=CC=C1)N1C=NC2=C1C=NC=C2,,,,
279.25457652560857,BrC1=C(C(=O)O)C=C(C(=C1)OC)OC,C([O-])([O-])=O.[Cs+].[Cs+],N1N=NC=C1,CN[C@H]1[C@@H](CCCC1)NC,O,[Cu](I)I,COC1=C(C(=O)O)C(=CC=C1OC)N1N=NC=C1,COC1=C(C(=O)O)C(=CC=C1OC)N1N=CC=N1,,,,
265.87387866627677,Cl,[OH-].[K+],C(=O)C1=C(C=C(C(=O)OC)C=C1)[N+](=O)[O-],C(C)(=O)C1=CC=CC=C1,O,[Fe],Cl,Cl.C1(=CC=CC=C1)C1=NC2=CC(=CC=C2C=C1)C(=O)O,,,,
296.8454001714102,C([O-])([O-])=O.[Cs+].[Cs+],CC1=CC(=NC2=CC(=CC=C12)B1OC(C(O1)(C)C)(C)C)C1=CC=CC=C1,IC=1N=C(N2C1C(=NC=C2)N)C2CC(C2)N2CCN(CC2)C,,COCCOC,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,N.CO,CC1=CC(=NC2=CC(=CC=C12)C=1N=C(N2C1C(=NC=C2)N)C2CC(C2)N2CCN(CC2)C)C2=CC=CC=C2,,,,
272.26949806204544,C(#N)C1CCN(CC1)C([C@@H](C1CC1)NC(=O)C1=CN(C2=NC=C(N=C21)Br)COCC[Si](C)(C)C)=O,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],[I-].[Na+],ClC=1C=C2C=NNC2=CC1,C1(=CC=CC=C1)C,[Cu]I,C(#N)C1CCN(CC1)C([C@@H](C1CC1)NC(=O)C1=CN(C2=NC=C(N=C21)I)COCC[Si](C)(C)C)=O,C(#N)C1CCN(CC1)C([C@@H](C1CC1)NC(=O)C1=CN(C2=NC=C(N=C21)N2N=CC1=CC(=CC=C21)Cl)COCC[Si](C)(C)C)=O,CN[C@H]1[C@@H](CCCC1)NC,,,
296.7426008404594,C(=O)([O-])[O-].[Cs+].[Cs+],C=C(C)B(O)O,BrC=1C=C2C=NNC2=CC1,,O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C,C=C(C)C=1C=C2C=NNC2=CC1,N1N=CC2=CC=CC=C12,,,,
270.3988439190048,C(=O)([O-])[O-].[Na+].[Na+],N1=CC(=CC=C1)B(O)O,ClC1=CC(=NC=N1)N,CO,COCCOC.CCO.O,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl,[OH-].[NH4+].C(C)(=O)OCC,N1=CC(=CC=C1)C1=CC(=NC=N1)N,,,,
317.442814680251,OC1=C(C(=O)O)C=CC=N1,CCN(C(C)C)C(C)C,NCCCCN(CC1=NC=C(C=C1C)C)CC1=NC=CC=C1C(C)(C)OC(C)=O,C=1C=CC2=C(C1)N=NN2O,C(Cl)Cl,CN(C)C=1C=CN=CC1,[NH4+].[OH-],CC=1C(=NC=C(C1)C)CN(CCCCNC(=O)C=1C=NC(=CC1)O)CC1=NC=CC=C1C(C)(C)OC(C)=O,CCN=C=NCCCN(C)C,,,
225.46860238222422,N1N=CCC1,,,,C(C)O,[Br-].C(C)[N+](CC)(CC)CC,N1N=CC=C1,N1N=CCC1,,,,
255.47301100655272,C1CCOC1,COC1=CC=C(C=C1)[Bi](C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC,C(C)(=O)OO,C(C)C1C(CC(C(C(OC(C2CCCCN2C(C(C2(C(CC(C(C(CC(CC(=C1)C)C)OC)O2)OC)C)O)=O)=O)=O)C(=CC2CC(C(CC2)O)O)C)C)O)=O,C(Cl)Cl,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],C(C)C1C(CC(C(C(OC(C2CCCCN2C(C(C2(C(CC(C(C(CC(CC(=C1)C)C)OC)O2)OC)C)O)=O)=O)=O)C(=CC2CC(C(CC2)O)OC2=CC=C(C=C2)OC)C)C)O)=O,C(C)C1C(CC(C(C(OC(C2CCCCN2C(C(C2(C(CC(C(C(CC(CC(=C1)C)C)OC)O2)OC)C)O)=O)=O)=O)C(=CC2CC(C(CC2)OC2=CC=C(C=C2)OC)O)C)C)O)=O,,,,
448.35577818393034,C1(=CC=C(C=C1)S(=O)(=O)O)C,C(C)(=O)NC=1C=C(C(C(=O)OC)=CC1[N+](=O)[O-])C(=O)OC,CO,,C1(=CC=CC=C1)C,[Pt],CC=1NC2=C(N1)C=C(C(=C2)C(=O)OC)C(=O)OC,CC=1C=CC(=CC1)S(=O)(=O)O,,,,
469.28978951171877,NC1CCN(CC1)CC1=CC=CC=C1,C(C)(=O)O,C(C)(=O)N(C)C1=CC=C(C=C1)S(=O)(=O)Cl,[H][H],C(C)O,[Pd],C(C1=CC=CC=C1)N1CCC(CC1)NS(=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,C(C)(=O)O.N1CCC(CC1)NS(=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,,,,
345.23843559590307,O1CC=CC1,O1CCCC1,O,,C(CCC)O,[Re],O1C=CC=C1,C1(CCCO1)=O,,,,
324.76881541842596,O,[H][H],O1CCC=C1,,O1CCCC1,[Re],C1(CCCO1)=O,OCCCC=O,,,,
283.3243603904399,O=S(Cl)Cl,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)OC,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)O,[OH-].[K+],O,CN(C)C=O,C(N)(=O)C1=C2C[C@H](COC2=C(C=C1)F)N(CCC)C(CC)CC,N,,,,
289.5922240419462,C(C1=CC=CC=C1)N1C=NC(=C1)CCOC1=CC=C(C(=O)N(C[C@@H](C(=O)O)S(=O)(=O)C2=CC=CC=C2)N)C=C1,,,,C(=O)O.CO,[Pd],C(C)O.O.[NH4+].[OH-],C(C1=CC=CC=C1)N1C=NC(=C1)CCOC1=CC=C(C(=O)N(C[C@@H](C(=O)O)S(=O)(=O)C2=CC=CC=C2)N)C=C1,,,,
282.1544358516988,O=S(Cl)Cl,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)OC,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)O,[OH-].[K+],O,CN(C)C=O,C(N)(=O)C1=C2C[C@H](COC2=C(C=C1)F)N(CCC)C(CC)CC,N,,,,
297.69337145914676,C(C1=CC=CC=C1)OC1=CC=C(C=C1)Br,[H-].[K+],N1=CC=C(C=C1)N1CC(NCC1)=O,,O,[Cu]I,C(C1=CC=CC=C1)OC1=CC=C(C=C1)N1C(CN(CC1)C1=CC=NC=C1)=O,N,,,,
234.07783742563547,CCCCCCC,C1=CC=CC=C1,C(CC(=O)C)(=O)OC,O=C(C)C=C(C)C,O,[Cl-].[Zn+2].[Cl-],O=C(C)C=C(C)C,C(CC(=O)C)(=O)OCC,,,,
291.15885979409376,NC1(CC(CC(C1)C)(C)C)OO,S(=O)(=O)([O-])[O-].[Mg+2],C1(CCCCC1)=O,,C(C)O,S(O)(O)(=O)=O,CC1CC(=O)CC(C1)(C)C,C1(CCCCC1)=O,,,,
291.31791675169546,N1CCCCC1,N1(CCCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)C=O,,,C(C)O,CC([O-])C.[Ti+4].CC([O-])C.CC([O-])C.CC([O-])C,N1(CCCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)CN1CCCCC1,N,,,,
228.30550944462038,N1(CCCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)C#N,C(CN)N,,,CN1C(CCC1)=O,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],CO.N,N1(CCCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)C=1NCCN1,,,,
289.22074769969345,O1CCN(CCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)CN,BrC1=NC=CC=C1,CC(C)([O-])C.[Na+],C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C1(=CC=CC=C1)C,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],O1CCN(CCC1)CCCOC1=CC=C(C=C1)C1(CCOCC1)CNC1=NC=CC=C1,N,,,,
283.0792989102104,C(=O)NC1=C(C=C(C=C1Cl)F)Cl,C(C)(=O)OCC#N,[Na],,ClCCl,[Cl-].C(CCC)[N+](CCCC)(CCCC)CCCC,C(C)(=O)OCC#N,C(#N)CN(C1=C(C=C(C=C1Cl)F)Cl)C=O,,,,
295.426733074018,[I-].N[N+]1=CC=CC=C1,[OH-].[Na+],ClC1=CC=C(N=N1)C#CC1=CC=CC=C1,C1(=CC=CC=C1)C#CC=1N=NC(=CC1)C#CC1=CC=CC=C1,O,[Cl-].C(C1=CC=CC=C1)[N+](C)(C)C,ClC=1N=NC(=CC1)C=1C(=NN2C1C=CC=C2)C2=CC=CC=C2,C1(=CC=CC=C1)C#CC=1N=NC(=CC1)C=1C(=NN2C1C=CC=C2)C2=CC=CC=C2,,,,
300.60357573767675,O.NN,ClC=1C=C(C=CC1)C=1C=C2C3(C=NC2=CC1)C(CCCC3)NO,,,C(C)O,[Ni],[OH-].[NH4+],ClC=1C=C(C=CC1)C=1C=C2C3(C(=NC2=CC1)N)CCCCC3,,,,
306.6032744733541,BrC=1N=C(NC1CO)C,C(Cl)Cl,,,O1CCOCC1,[O-2].[O-2].[Mn+4],BrC=1N=C(NC1CO)C,BrC=1N=C(NC1C=O)C,,,,
309.0069328515779,COC1=CC=C(C=C1)B(O)O,C([O-])([O-])=O.[Na+].[Na+],BrC=1C=C2C(=CN(C2=CC1)[Si](C(C)C)(C(C)C)C(C)C)C1CCN(CC1)C,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,COC1=CC=C(C=C1)C=1C=C2C(=CNC2=CC1)C1CCN(CC1)C,COC1=CC=C(C=C1)C=1C=C2C(=CN(C2=CC1)[Si](C(C)C)(C(C)C)C(C)C)C1CCN(CC1)C,,,,
227.6910612132947,C([O-])([O-])=O.[Na+].[Na+],BrC=1C=C2C(=CN(C2=CC1)[Si](C(C)C)(C(C)C)C(C)C)C1CCN(CC1)C,S1C2=C(C=C1B(O)O)C=CC=C2,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,S1C2=C(C=C1C=1C=C3C(=CNC3=CC1)C1CCN(CC1)C)C=CC=C2,S1C2=C(C=C1C=1C=C3C(=CN(C3=CC1)[Si](C(C)C)(C(C)C)C(C)C)C1CCN(CC1)C)C=CC=C2,,,,
165.6864051549735,C(C1=CC=CC=C1)N1CCC(CC1)(C1=CC=CC=C1)C,,,,C(=O)O,[Pd],CC1(CCNCC1)C1=CC=CC=C1,C(C1=CC=CC=C1)N1CCC(CC1)(C1=CC=CC=C1)C,,,,
184.08255123821917,FC(C=1C=C(C=CC1)B(O)O)(F)F,Cl,C(C)OC(C1=CC(=C(C(=C1)I)OCCO)Br)=O,C(=O)([O-])[O-].[K+].[K+],O1CCOCC1,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2],C(C)OC(C1=CC(=C(C(=C1)C1=CC(=CC=C1)C(F)(F)F)OCCO)C1=CC(=CC=C1)C(F)(F)F)=O,C(C)OC(C1=CC(=C(C(=C1)C1=CC(=CC=C1)C(F)(F)F)OCCO)Br)=O,C(Cl)Cl,,,
244.2628816361653,C(C)(C)(C)[Li],CC1(C=2C=CC(=CC2C(=CC1)OS(=O)(=O)C(F)(F)F)C#CC1=CC=C(C(=O)OCC)C=C1)C,BrC1=CC=C(C=C1)C,,[NH4+].[Cl-],C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,CC1(C=2C=CC(=CC2C(=CC1)C1=CC=C(C=C1)C)C#CC1=CC=C(C(=O)OCC)C=C1)C,[Li]C1=CC=C(C=C1)C,,,,
298.85586810734367,[H][H],[C@@H]1([C@H](O)[C@H](O)[C@@H](CO)O1)N1C(=O)NC(=O)CC1,N,,O,[Rh],OC1NC(N(CC1)[C@H]1[C@H](O)[C@H](O)[C@H](O1)CO)=O,[C@@H]1([C@H](O)[C@H](O)[C@H](O1)CO)N1C(NCCC1)=O,,,,
298.26052090596227,[OH-].[NH4+],[C@@H]1([C@H](O)[C@H](O)[C@@H](CO)O1)N1C(=O)NC(=O)C=C1,,,O,[Rh],OC1NC(N(CC1)[C@H]1[C@H](O)[C@H](O)[C@H](O1)CO)=O,[C@@H]1([C@H](O)[C@H](O)[C@H](O1)CO)N1C(NCCC1)=O,,,,
305.470183638954,[C@@H]1([C@@H](O)[C@@H](O)[C@H](O1)CO)N1C(=O)NC(=O)C(=C1)F,,,,O,[Rh],FC1C(NC(N(C1)[C@H]1[C@@H](O)[C@@H](O)[C@H](O1)CO)=O)O,FC1CNC(N(C1)[C@H]1[C@@H](O)[C@@H](O)[C@H](O1)CO)=O,,,,
300.9691365108448,[C@@H]1([C@H](O)[C@@H](O)[C@H](O1)CO)N1C(=O)NC(=O)C(C)=C1,,,,O,[Rh],CC1C(NC(N(C1)[C@H]1[C@H](O)[C@@H](O)[C@H](O1)CO)=O)O,CC1CNC(N(C1)[C@H]1[C@H](O)[C@@H](O)[C@H](O1)CO)=O,,,,
