temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,product_2,product_3,reagent_0,product_4,product_5,reactant_4,reactant_5,reactant_6,reactant_7
416.1631902666684,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
335.5662131182588,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
351.2376344405318,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
362.6106935031666,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
407.6230832761985,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
328.1474444367152,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
325.4032967693163,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
339.51724752908655,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
389.39864032168515,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
349.142437060745,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
389.48351086960804,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
342.98153324326125,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
393.1732679812202,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
347.2953912446507,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
409.4924673051114,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
413.3022877770535,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
375.0119984699688,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
324.0304934903621,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
392.34931707852525,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
352.6897289830359,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
395.00723914513173,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
417.365165356346,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
377.0662282278218,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
358.4596252918624,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
368.3155818128963,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
329.8666012417232,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
370.47218830645846,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
411.1559515940146,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
335.40124594561576,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
325.4449590425989,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
382.99905913295726,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
342.99996088421193,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
348.4111424334557,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
392.7524193998427,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
421.7414006896671,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
351.7605076916991,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
380.26486164065153,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
339.45646160475667,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
332.92358317970854,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
336.9792768212263,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
396.78402878117004,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
357.8445056098145,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
381.4211358807169,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
397.0645416151572,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
361.5798781428689,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
421.4348109002648,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
324.9425347088176,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
401.4827032804836,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
334.40631422061165,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
353.6661903004378,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
374.78879069877183,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
